LINEA,ESTACION,DESDE,TOTAL
LINEA_E,MEDALLA MILAGROSA,06:15:00,13.7283950617
LINEA_E,MEDALLA MILAGROSA,06:30:00,18.4032921811
LINEA_E,MEDALLA MILAGROSA,06:45:00,34.6448979592
LINEA_E,MEDALLA MILAGROSA,07:00:00,57.5836734694
LINEA_E,MEDALLA MILAGROSA,07:15:00,60.4016393443
LINEA_E,MEDALLA MILAGROSA,07:30:00,72.6897959184
LINEA_E,MEDALLA MILAGROSA,07:45:00,69.16796875
LINEA_E,MEDALLA MILAGROSA,08:00:00,82.1730769231
LINEA_E,MEDALLA MILAGROSA,08:15:00,97.0813953488
LINEA_E,MEDALLA MILAGROSA,08:30:00,96.3540856031
LINEA_E,MEDALLA MILAGROSA,08:45:00,81.0503875969
LINEA_E,MEDALLA MILAGROSA,09:00:00,80.8527131783
LINEA_E,MEDALLA MILAGROSA,09:15:00,73.8062015504
LINEA_E,MEDALLA MILAGROSA,09:30:00,57.2840466926
LINEA_E,MEDALLA MILAGROSA,09:45:00,44.9254901961
LINEA_E,MEDALLA MILAGROSA,10:00:00,42.0387596899
LINEA_E,MEDALLA MILAGROSA,10:15:00,37.0583657588
LINEA_E,MEDALLA MILAGROSA,10:30:00,32.6085271318
LINEA_E,MEDALLA MILAGROSA,10:45:00,29.7868217054
LINEA_E,MEDALLA MILAGROSA,11:00:00,26.5675675676
LINEA_E,MEDALLA MILAGROSA,11:15:00,27.5214007782
LINEA_E,MEDALLA MILAGROSA,11:30:00,26.5714285714
LINEA_E,MEDALLA MILAGROSA,11:45:00,26.0503875969
LINEA_E,MEDALLA MILAGROSA,12:00:00,31.3576923077
LINEA_E,MEDALLA MILAGROSA,12:15:00,36.3846153846
LINEA_E,MEDALLA MILAGROSA,12:30:00,29.2807692308
LINEA_E,MEDALLA MILAGROSA,12:45:00,30.9307692308
LINEA_E,MEDALLA MILAGROSA,13:00:00,36.5076923077
LINEA_E,MEDALLA MILAGROSA,13:15:00,32.3307692308
LINEA_E,MEDALLA MILAGROSA,13:30:00,27.0656370656
LINEA_E,MEDALLA MILAGROSA,13:45:00,22.7567567568
LINEA_E,MEDALLA MILAGROSA,14:00:00,27.277992278
LINEA_E,MEDALLA MILAGROSA,14:15:00,25.9652509653
LINEA_E,MEDALLA MILAGROSA,14:30:00,20.2895752896
LINEA_E,MEDALLA MILAGROSA,14:45:00,17.4749034749
LINEA_E,MEDALLA MILAGROSA,15:00:00,20.6730769231
LINEA_E,MEDALLA MILAGROSA,15:15:00,20.1961538462
LINEA_E,MEDALLA MILAGROSA,15:30:00,18.8730769231
LINEA_E,MEDALLA MILAGROSA,15:45:00,18.8725868726
LINEA_E,MEDALLA MILAGROSA,16:00:00,22.7884615385
LINEA_E,MEDALLA MILAGROSA,16:15:00,22.4076923077
LINEA_E,MEDALLA MILAGROSA,16:30:00,22.9346153846
LINEA_E,MEDALLA MILAGROSA,16:45:00,21.0384615385
LINEA_E,MEDALLA MILAGROSA,17:00:00,25.6602316602
LINEA_E,MEDALLA MILAGROSA,17:15:00,29.277992278
LINEA_E,MEDALLA MILAGROSA,17:30:00,27.2586872587
LINEA_E,MEDALLA MILAGROSA,17:45:00,23.1269230769
LINEA_E,MEDALLA MILAGROSA,18:00:00,26.4054054054
LINEA_E,MEDALLA MILAGROSA,18:15:00,25.2461538462
LINEA_E,MEDALLA MILAGROSA,18:30:00,21.0346153846
LINEA_E,MEDALLA MILAGROSA,18:45:00,16.2239382239
LINEA_E,MEDALLA MILAGROSA,19:00:00,15.6923076923
LINEA_E,MEDALLA MILAGROSA,19:15:00,14.5230769231
LINEA_E,MEDALLA MILAGROSA,19:30:00,11.5057915058
LINEA_E,MEDALLA MILAGROSA,19:45:00,10.8538461538
LINEA_E,MEDALLA MILAGROSA,20:00:00,12.6602316602
LINEA_E,MEDALLA MILAGROSA,20:15:00,11.416988417
LINEA_E,MEDALLA MILAGROSA,20:30:00,9.70656370656
LINEA_E,MEDALLA MILAGROSA,20:45:00,7.40154440154
LINEA_E,MEDALLA MILAGROSA,21:00:00,8.22957198444
LINEA_E,MEDALLA MILAGROSA,21:15:00,7.01162790698
LINEA_E,MEDALLA MILAGROSA,21:30:00,8.03891050584
LINEA_E,MEDALLA MILAGROSA,21:45:00,5.1
LINEA_E,MEDALLA MILAGROSA,22:00:00,4.18987341772
LINEA_E,MEDALLA MILAGROSA,22:15:00,2.50261780105
LINEA_E,MEDALLA MILAGROSA,22:30:00,1.15217391304
LINEA_E,MEDALLA MILAGROSA,22:45:00,0.739130434783
LINEA_E,MEDALLA MILAGROSA,23:00:00,0.0
LINEA_E,PICHINCHA,05:00:00,3.36324786325
LINEA_E,PICHINCHA,05:15:00,4.2520661157
LINEA_E,PICHINCHA,05:30:00,9.18442622951
LINEA_E,PICHINCHA,05:45:00,7.63485477178
LINEA_E,PICHINCHA,06:00:00,8.10699588477
LINEA_E,PICHINCHA,06:15:00,14.3647540984
LINEA_E,PICHINCHA,06:30:00,21.8196721311
LINEA_E,PICHINCHA,06:45:00,22.881147541
LINEA_E,PICHINCHA,07:00:00,42.3959183673
LINEA_E,PICHINCHA,07:15:00,48.3510204082
LINEA_E,PICHINCHA,07:30:00,65.2081632653
LINEA_E,PICHINCHA,07:45:00,59.0196078431
LINEA_E,PICHINCHA,08:00:00,59.8455598456
LINEA_E,PICHINCHA,08:15:00,62.9534883721
LINEA_E,PICHINCHA,08:30:00,75.1003861004
LINEA_E,PICHINCHA,08:45:00,64.9613899614
LINEA_E,PICHINCHA,09:00:00,62.1969111969
LINEA_E,PICHINCHA,09:15:00,61.444015444
LINEA_E,PICHINCHA,09:30:00,56.2906976744
LINEA_E,PICHINCHA,09:45:00,49.2586872587
LINEA_E,PICHINCHA,10:00:00,49.2248062016
LINEA_E,PICHINCHA,10:15:00,47.515503876
LINEA_E,PICHINCHA,10:30:00,45.2076923077
LINEA_E,PICHINCHA,10:45:00,41.4653846154
LINEA_E,PICHINCHA,11:00:00,41.3552123552
LINEA_E,PICHINCHA,11:15:00,39.9613899614
LINEA_E,PICHINCHA,11:30:00,42.8571428571
LINEA_E,PICHINCHA,11:45:00,39.6911196911
LINEA_E,PICHINCHA,12:00:00,44.5538461538
LINEA_E,PICHINCHA,12:15:00,43.9272030651
LINEA_E,PICHINCHA,12:30:00,41.8812260536
LINEA_E,PICHINCHA,12:45:00,37.8807692308
LINEA_E,PICHINCHA,13:00:00,43.1846153846
LINEA_E,PICHINCHA,13:15:00,43.245210728
LINEA_E,PICHINCHA,13:30:00,44.2115384615
LINEA_E,PICHINCHA,13:45:00,39.8615384615
LINEA_E,PICHINCHA,14:00:00,38.1846153846
LINEA_E,PICHINCHA,14:15:00,37.6576923077
LINEA_E,PICHINCHA,14:30:00,36.214559387
LINEA_E,PICHINCHA,14:45:00,31.9884615385
LINEA_E,PICHINCHA,15:00:00,37.9305019305
LINEA_E,PICHINCHA,15:15:00,36.3706563707
LINEA_E,PICHINCHA,15:30:00,37.1877394636
LINEA_E,PICHINCHA,15:45:00,37.2692307692
LINEA_E,PICHINCHA,16:00:00,45.6988416988
LINEA_E,PICHINCHA,16:15:00,40.2230769231
LINEA_E,PICHINCHA,16:30:00,43.2615384615
LINEA_E,PICHINCHA,16:45:00,40.7567567568
LINEA_E,PICHINCHA,17:00:00,48.3180076628
LINEA_E,PICHINCHA,17:15:00,36.2346153846
LINEA_E,PICHINCHA,17:30:00,38.9269230769
LINEA_E,PICHINCHA,17:45:00,35.1961538462
LINEA_E,PICHINCHA,18:00:00,49.6254826255
LINEA_E,PICHINCHA,18:15:00,37.5115384615
LINEA_E,PICHINCHA,18:30:00,33.7076923077
LINEA_E,PICHINCHA,18:45:00,27.6461538462
LINEA_E,PICHINCHA,19:00:00,29.0230769231
LINEA_E,PICHINCHA,19:15:00,28.5730769231
LINEA_E,PICHINCHA,19:30:00,25.7846153846
LINEA_E,PICHINCHA,19:45:00,22.6192307692
LINEA_E,PICHINCHA,20:00:00,21.8076923077
LINEA_E,PICHINCHA,20:15:00,21.471042471
LINEA_E,PICHINCHA,20:30:00,18.2153846154
LINEA_E,PICHINCHA,20:45:00,16.2846153846
LINEA_E,PICHINCHA,21:00:00,16.7713178295
LINEA_E,PICHINCHA,21:15:00,20.7181467181
LINEA_E,PICHINCHA,21:30:00,15.5482625483
LINEA_E,PICHINCHA,21:45:00,10.5135135135
LINEA_E,PICHINCHA,22:00:00,7.78125
LINEA_E,PICHINCHA,22:15:00,7.27027027027
LINEA_E,PICHINCHA,22:30:00,4.4837398374
LINEA_E,PICHINCHA,22:45:00,1.984
LINEA_E,PICHINCHA,23:00:00,1.0
LINEA_E,PZA. DE LOS VIRREYES,05:00:00,16.3591836735
LINEA_E,PZA. DE LOS VIRREYES,05:15:00,28.3032786885
LINEA_E,PZA. DE LOS VIRREYES,05:30:00,39.4367346939
LINEA_E,PZA. DE LOS VIRREYES,05:45:00,56.3673469388
LINEA_E,PZA. DE LOS VIRREYES,06:00:00,92.6857142857
LINEA_E,PZA. DE LOS VIRREYES,06:15:00,122.817073171
LINEA_E,PZA. DE LOS VIRREYES,06:30:00,167.195121951
LINEA_E,PZA. DE LOS VIRREYES,06:45:00,255.052845528
LINEA_E,PZA. DE LOS VIRREYES,07:00:00,357.939516129
LINEA_E,PZA. DE LOS VIRREYES,07:15:00,403.145748988
LINEA_E,PZA. DE LOS VIRREYES,07:30:00,369.513944223
LINEA_E,PZA. DE LOS VIRREYES,07:45:00,381.5
LINEA_E,PZA. DE LOS VIRREYES,08:00:00,444.895348837
LINEA_E,PZA. DE LOS VIRREYES,08:15:00,483.875968992
LINEA_E,PZA. DE LOS VIRREYES,08:30:00,432.34496124
LINEA_E,PZA. DE LOS VIRREYES,08:45:00,372.147286822
LINEA_E,PZA. DE LOS VIRREYES,09:00:00,341.341085271
LINEA_E,PZA. DE LOS VIRREYES,09:15:00,311.717054264
LINEA_E,PZA. DE LOS VIRREYES,09:30:00,248.66023166
LINEA_E,PZA. DE LOS VIRREYES,09:45:00,193.240310078
LINEA_E,PZA. DE LOS VIRREYES,10:00:00,168.51953125
LINEA_E,PZA. DE LOS VIRREYES,10:15:00,154.158301158
LINEA_E,PZA. DE LOS VIRREYES,10:30:00,146.833976834
LINEA_E,PZA. DE LOS VIRREYES,10:45:00,131.814671815
LINEA_E,PZA. DE LOS VIRREYES,11:00:00,133.923076923
LINEA_E,PZA. DE LOS VIRREYES,11:15:00,128.784615385
LINEA_E,PZA. DE LOS VIRREYES,11:30:00,125.934362934
LINEA_E,PZA. DE LOS VIRREYES,11:45:00,122.484615385
LINEA_E,PZA. DE LOS VIRREYES,12:00:00,125.323076923
LINEA_E,PZA. DE LOS VIRREYES,12:15:00,136.865384615
LINEA_E,PZA. DE LOS VIRREYES,12:30:00,131.261538462
LINEA_E,PZA. DE LOS VIRREYES,12:45:00,142.665384615
LINEA_E,PZA. DE LOS VIRREYES,13:00:00,143.976923077
LINEA_E,PZA. DE LOS VIRREYES,13:15:00,137.007692308
LINEA_E,PZA. DE LOS VIRREYES,13:30:00,114.842307692
LINEA_E,PZA. DE LOS VIRREYES,13:45:00,100.438461538
LINEA_E,PZA. DE LOS VIRREYES,14:00:00,104.195402299
LINEA_E,PZA. DE LOS VIRREYES,14:15:00,95.9153846154
LINEA_E,PZA. DE LOS VIRREYES,14:30:00,78.0307692308
LINEA_E,PZA. DE LOS VIRREYES,14:45:00,71.1923076923
LINEA_E,PZA. DE LOS VIRREYES,15:00:00,73.4846153846
LINEA_E,PZA. DE LOS VIRREYES,15:15:00,72.0346153846
LINEA_E,PZA. DE LOS VIRREYES,15:30:00,66.6230769231
LINEA_E,PZA. DE LOS VIRREYES,15:45:00,63.1192307692
LINEA_E,PZA. DE LOS VIRREYES,16:00:00,69.3307692308
LINEA_E,PZA. DE LOS VIRREYES,16:15:00,77.4615384615
LINEA_E,PZA. DE LOS VIRREYES,16:30:00,72.2038461538
LINEA_E,PZA. DE LOS VIRREYES,16:45:00,70.2911877395
LINEA_E,PZA. DE LOS VIRREYES,17:00:00,81.9655172414
LINEA_E,PZA. DE LOS VIRREYES,17:15:00,95.5115384615
LINEA_E,PZA. DE LOS VIRREYES,17:30:00,93.1923076923
LINEA_E,PZA. DE LOS VIRREYES,17:45:00,85.3961538462
LINEA_E,PZA. DE LOS VIRREYES,18:00:00,84.5730769231
LINEA_E,PZA. DE LOS VIRREYES,18:15:00,80.8769230769
LINEA_E,PZA. DE LOS VIRREYES,18:30:00,59.9038461538
LINEA_E,PZA. DE LOS VIRREYES,18:45:00,46.3923076923
LINEA_E,PZA. DE LOS VIRREYES,19:00:00,44.7846153846
LINEA_E,PZA. DE LOS VIRREYES,19:15:00,41.4269230769
LINEA_E,PZA. DE LOS VIRREYES,19:30:00,37.8307692308
LINEA_E,PZA. DE LOS VIRREYES,19:45:00,31.7807692308
LINEA_E,PZA. DE LOS VIRREYES,20:00:00,31.1807692308
LINEA_E,PZA. DE LOS VIRREYES,20:15:00,31.5307692308
LINEA_E,PZA. DE LOS VIRREYES,20:30:00,29.9576923077
LINEA_E,PZA. DE LOS VIRREYES,20:45:00,27.1230769231
LINEA_E,PZA. DE LOS VIRREYES,21:00:00,21.9961538462
LINEA_E,PZA. DE LOS VIRREYES,21:15:00,18.9269230769
LINEA_E,PZA. DE LOS VIRREYES,21:30:00,16.0269230769
LINEA_E,PZA. DE LOS VIRREYES,21:45:00,12.2615384615
LINEA_E,PZA. DE LOS VIRREYES,22:00:00,12.0118110236
LINEA_E,PZA. DE LOS VIRREYES,22:15:00,5.69294605809
LINEA_E,PZA. DE LOS VIRREYES,22:30:00,1.39603960396
LINEA_E,PZA. DE LOS VIRREYES,22:45:00,0.884615384615
LINEA_E,PZA. DE LOS VIRREYES,23:00:00,0.5
LINEA_E,SAN JOSE,05:00:00,1.68
LINEA_E,SAN JOSE,05:15:00,3.04700854701
LINEA_E,SAN JOSE,05:30:00,6.62295081967
LINEA_E,SAN JOSE,05:45:00,9.11885245902
LINEA_E,SAN JOSE,06:00:00,10.5819672131
LINEA_E,SAN JOSE,06:15:00,11.0573770492
LINEA_E,SAN JOSE,06:30:00,20.2827868852
LINEA_E,SAN JOSE,06:45:00,19.7591836735
LINEA_E,SAN JOSE,07:00:00,32.3795918367
LINEA_E,SAN JOSE,07:15:00,40.7714285714
LINEA_E,SAN JOSE,07:30:00,43.5691056911
LINEA_E,SAN JOSE,07:45:00,45.4728682171
LINEA_E,SAN JOSE,08:00:00,49.38996139
LINEA_E,SAN JOSE,08:15:00,50.8030888031
LINEA_E,SAN JOSE,08:30:00,57.0849420849
LINEA_E,SAN JOSE,08:45:00,47.4612403101
LINEA_E,SAN JOSE,09:00:00,47.1853281853
LINEA_E,SAN JOSE,09:15:00,44.5968992248
LINEA_E,SAN JOSE,09:30:00,43.1891891892
LINEA_E,SAN JOSE,09:45:00,36.7829457364
LINEA_E,SAN JOSE,10:00:00,38.7441860465
LINEA_E,SAN JOSE,10:15:00,37.332046332
LINEA_E,SAN JOSE,10:30:00,36.9536679537
LINEA_E,SAN JOSE,10:45:00,37.2170542636
LINEA_E,SAN JOSE,11:00:00,41.1544401544
LINEA_E,SAN JOSE,11:15:00,38.2471042471
LINEA_E,SAN JOSE,11:30:00,38.38996139
LINEA_E,SAN JOSE,11:45:00,37.0817120623
LINEA_E,SAN JOSE,12:00:00,43.277992278
LINEA_E,SAN JOSE,12:15:00,47.5019305019
LINEA_E,SAN JOSE,12:30:00,48.4942084942
LINEA_E,SAN JOSE,12:45:00,48.5250965251
LINEA_E,SAN JOSE,13:00:00,60.6254826255
LINEA_E,SAN JOSE,13:15:00,45.833976834
LINEA_E,SAN JOSE,13:30:00,40.2325581395
LINEA_E,SAN JOSE,13:45:00,37.1351351351
LINEA_E,SAN JOSE,14:00:00,39.9922779923
LINEA_E,SAN JOSE,14:15:00,36.7846153846
LINEA_E,SAN JOSE,14:30:00,34.4307692308
LINEA_E,SAN JOSE,14:45:00,32.9423076923
LINEA_E,SAN JOSE,15:00:00,41.7807692308
LINEA_E,SAN JOSE,15:15:00,36.2548262548
LINEA_E,SAN JOSE,15:30:00,38.0386100386
LINEA_E,SAN JOSE,15:45:00,42.3038461538
LINEA_E,SAN JOSE,16:00:00,56.8185328185
LINEA_E,SAN JOSE,16:15:00,46.9423076923
LINEA_E,SAN JOSE,16:30:00,45.4517374517
LINEA_E,SAN JOSE,16:45:00,43.7829457364
LINEA_E,SAN JOSE,17:00:00,52.1081081081
LINEA_E,SAN JOSE,17:15:00,46.3038461538
LINEA_E,SAN JOSE,17:30:00,43.6115384615
LINEA_E,SAN JOSE,17:45:00,40.1800766284
LINEA_E,SAN JOSE,18:00:00,67.4115384615
LINEA_E,SAN JOSE,18:15:00,46.3653846154
LINEA_E,SAN JOSE,18:30:00,40.7115384615
LINEA_E,SAN JOSE,18:45:00,40.9153846154
LINEA_E,SAN JOSE,19:00:00,51.8269230769
LINEA_E,SAN JOSE,19:15:00,40.5249042146
LINEA_E,SAN JOSE,19:30:00,31.4961538462
LINEA_E,SAN JOSE,19:45:00,30.2923076923
LINEA_E,SAN JOSE,20:00:00,32.5173745174
LINEA_E,SAN JOSE,20:15:00,33.75
LINEA_E,SAN JOSE,20:30:00,35.7884615385
LINEA_E,SAN JOSE,20:45:00,44.9153846154
LINEA_E,SAN JOSE,21:00:00,55.1505791506
LINEA_E,SAN JOSE,21:15:00,26.6692307692
LINEA_E,SAN JOSE,21:30:00,18.6576923077
LINEA_E,SAN JOSE,21:45:00,15.0501930502
LINEA_E,SAN JOSE,22:00:00,16.4285714286
LINEA_E,SAN JOSE,22:15:00,12.0784313725
LINEA_E,SAN JOSE,22:30:00,7.12288135593
LINEA_E,SAN JOSE,22:45:00,3.11627906977
LINEA_E,SAN JOSE,23:00:00,1.0
LINEA_E,URQUIZA,05:00:00,2.66804979253
LINEA_E,URQUIZA,05:15:00,4.70247933884
LINEA_E,URQUIZA,05:30:00,6.56557377049
LINEA_E,URQUIZA,05:45:00,7.49590163934
LINEA_E,URQUIZA,06:00:00,12.5884773663
LINEA_E,URQUIZA,06:15:00,19.1275720165
LINEA_E,URQUIZA,06:30:00,25.356557377
LINEA_E,URQUIZA,06:45:00,35.0368852459
LINEA_E,URQUIZA,07:00:00,53.4918699187
LINEA_E,URQUIZA,07:15:00,67.8163265306
LINEA_E,URQUIZA,07:30:00,79.192
LINEA_E,URQUIZA,07:45:00,86.1085271318
LINEA_E,URQUIZA,08:00:00,104.138996139
LINEA_E,URQUIZA,08:15:00,98.0
LINEA_E,URQUIZA,08:30:00,91.2200772201
LINEA_E,URQUIZA,08:45:00,80.9534883721
LINEA_E,URQUIZA,09:00:00,80.4633204633
LINEA_E,URQUIZA,09:15:00,79.4324324324
LINEA_E,URQUIZA,09:30:00,78.2625482625
LINEA_E,URQUIZA,09:45:00,63.0310077519
LINEA_E,URQUIZA,10:00:00,60.4208494208
LINEA_E,URQUIZA,10:15:00,56.5405405405
LINEA_E,URQUIZA,10:30:00,55.4826254826
LINEA_E,URQUIZA,10:45:00,55.1891891892
LINEA_E,URQUIZA,11:00:00,53.1846153846
LINEA_E,URQUIZA,11:15:00,53.5019305019
LINEA_E,URQUIZA,11:30:00,53.0115830116
LINEA_E,URQUIZA,11:45:00,49.4615384615
LINEA_E,URQUIZA,12:00:00,59.1969111969
LINEA_E,URQUIZA,12:15:00,66.0115384615
LINEA_E,URQUIZA,12:30:00,74.2846153846
LINEA_E,URQUIZA,12:45:00,63.1576923077
LINEA_E,URQUIZA,13:00:00,60.6692307692
LINEA_E,URQUIZA,13:15:00,65.6115384615
LINEA_E,URQUIZA,13:30:00,55.6781609195
LINEA_E,URQUIZA,13:45:00,51.7653846154
LINEA_E,URQUIZA,14:00:00,56.9
LINEA_E,URQUIZA,14:15:00,52.1800766284
LINEA_E,URQUIZA,14:30:00,50.1346153846
LINEA_E,URQUIZA,14:45:00,41.1274131274
LINEA_E,URQUIZA,15:00:00,44.9343629344
LINEA_E,URQUIZA,15:15:00,43.4307692308
LINEA_E,URQUIZA,15:30:00,41.7
LINEA_E,URQUIZA,15:45:00,43.9846153846
LINEA_E,URQUIZA,16:00:00,65.4769230769
LINEA_E,URQUIZA,16:15:00,67.1384615385
LINEA_E,URQUIZA,16:30:00,56.9269230769
LINEA_E,URQUIZA,16:45:00,49.4054054054
LINEA_E,URQUIZA,17:00:00,59.5632183908
LINEA_E,URQUIZA,17:15:00,50.9076923077
LINEA_E,URQUIZA,17:30:00,48.1769230769
LINEA_E,URQUIZA,17:45:00,48.5769230769
LINEA_E,URQUIZA,18:00:00,55.6115384615
LINEA_E,URQUIZA,18:15:00,49.027027027
LINEA_E,URQUIZA,18:30:00,39.8803088803
LINEA_E,URQUIZA,18:45:00,32.4826254826
LINEA_E,URQUIZA,19:00:00,36.7576923077
LINEA_E,URQUIZA,19:15:00,34.1384615385
LINEA_E,URQUIZA,19:30:00,32.8538461538
LINEA_E,URQUIZA,19:45:00,30.9153846154
LINEA_E,URQUIZA,20:00:00,29.8115384615
LINEA_E,URQUIZA,20:15:00,25.6538461538
LINEA_E,URQUIZA,20:30:00,23.4230769231
LINEA_E,URQUIZA,20:45:00,22.4517374517
LINEA_E,URQUIZA,21:00:00,26.0384615385
LINEA_E,URQUIZA,21:15:00,27.5653846154
LINEA_E,URQUIZA,21:30:00,18.9346153846
LINEA_E,URQUIZA,21:45:00,14.7984496124
LINEA_E,URQUIZA,22:00:00,13.305019305
LINEA_E,URQUIZA,22:15:00,7.44444444444
LINEA_E,URQUIZA,22:30:00,3.90748898678
LINEA_E,URQUIZA,22:45:00,1.8025477707
LINEA_E,URQUIZA,23:00:00,0.210526315789
LINEA_E,VARELA,05:00:00,3.71129707113
LINEA_E,VARELA,05:15:00,3.42916666667
LINEA_E,VARELA,05:30:00,5.6762295082
LINEA_E,VARELA,05:45:00,9.75409836066
LINEA_E,VARELA,06:00:00,18.1229508197
LINEA_E,VARELA,06:15:00,26.5306122449
LINEA_E,VARELA,06:30:00,36.25
LINEA_E,VARELA,06:45:00,50.6475409836
LINEA_E,VARELA,07:00:00,84.7295081967
LINEA_E,VARELA,07:15:00,87.4754098361
LINEA_E,VARELA,07:30:00,98.2909836066
LINEA_E,VARELA,07:45:00,105.447470817
LINEA_E,VARELA,08:00:00,136.945525292
LINEA_E,VARELA,08:15:00,133.449612403
LINEA_E,VARELA,08:30:00,111.683397683
LINEA_E,VARELA,08:45:00,102.507751938
LINEA_E,VARELA,09:00:00,100.212355212
LINEA_E,VARELA,09:15:00,85.6370656371
LINEA_E,VARELA,09:30:00,71.4591439689
LINEA_E,VARELA,09:45:00,53.1206225681
LINEA_E,VARELA,10:00:00,47.0038910506
LINEA_E,VARELA,10:15:00,45.046692607
LINEA_E,VARELA,10:30:00,41.1240310078
LINEA_E,VARELA,10:45:00,37.7374517375
LINEA_E,VARELA,11:00:00,37.111969112
LINEA_E,VARELA,11:15:00,38.2355212355
LINEA_E,VARELA,11:30:00,36.1891891892
LINEA_E,VARELA,11:45:00,35.1891891892
LINEA_E,VARELA,12:00:00,38.9576923077
LINEA_E,VARELA,12:15:00,37.3884615385
LINEA_E,VARELA,12:30:00,36.25
LINEA_E,VARELA,12:45:00,32.0849420849
LINEA_E,VARELA,13:00:00,34.15
LINEA_E,VARELA,13:15:00,35.1235521236
LINEA_E,VARELA,13:30:00,31.4884615385
LINEA_E,VARELA,13:45:00,26.9845559846
LINEA_E,VARELA,14:00:00,28.9846153846
LINEA_E,VARELA,14:15:00,27.2384615385
LINEA_E,VARELA,14:30:00,23.0884615385
LINEA_E,VARELA,14:45:00,21.6091954023
LINEA_E,VARELA,15:00:00,22.7644787645
LINEA_E,VARELA,15:15:00,23.3038461538
LINEA_E,VARELA,15:30:00,22.0461538462
LINEA_E,VARELA,15:45:00,20.0230769231
LINEA_E,VARELA,16:00:00,23.2346153846
LINEA_E,VARELA,16:15:00,24.4787644788
LINEA_E,VARELA,16:30:00,25.8230769231
LINEA_E,VARELA,16:45:00,26.2153846154
LINEA_E,VARELA,17:00:00,33.6769230769
LINEA_E,VARELA,17:15:00,30.4980694981
LINEA_E,VARELA,17:30:00,25.55
LINEA_E,VARELA,17:45:00,24.7538461538
LINEA_E,VARELA,18:00:00,28.2625482625
LINEA_E,VARELA,18:15:00,26.277992278
LINEA_E,VARELA,18:30:00,20.2538461538
LINEA_E,VARELA,18:45:00,16.95
LINEA_E,VARELA,19:00:00,16.2664092664
LINEA_E,VARELA,19:15:00,14.4576923077
LINEA_E,VARELA,19:30:00,12.7769230769
LINEA_E,VARELA,19:45:00,11.2961538462
LINEA_E,VARELA,20:00:00,11.4538461538
LINEA_E,VARELA,20:15:00,10.9423076923
LINEA_E,VARELA,20:30:00,10.5269230769
LINEA_E,VARELA,20:45:00,7.7
LINEA_E,VARELA,21:00:00,7.41153846154
LINEA_E,VARELA,21:15:00,7.64615384615
LINEA_E,VARELA,21:30:00,5.3031496063
LINEA_E,VARELA,21:45:00,3.97983870968
LINEA_E,VARELA,22:00:00,3.77593360996
LINEA_E,VARELA,22:15:00,2.28205128205
LINEA_E,VARELA,22:30:00,0.971428571429
LINEA_E,VARELA,22:45:00,0.928571428571
LINEA_H,CASEROS,05:00:00,6.45833333333
LINEA_H,CASEROS,05:15:00,10.025210084
LINEA_H,CASEROS,05:30:00,10.5916666667
LINEA_H,CASEROS,05:45:00,9.95378151261
LINEA_H,CASEROS,06:00:00,15.4430379747
LINEA_H,CASEROS,06:15:00,25.970464135
LINEA_H,CASEROS,06:30:00,31.4219409283
LINEA_H,CASEROS,06:45:00,36.7731092437
LINEA_H,CASEROS,07:00:00,59.0418410042
LINEA_H,CASEROS,07:15:00,79.606557377
LINEA_H,CASEROS,07:30:00,91.8299595142
LINEA_H,CASEROS,07:45:00,89.6126482213
LINEA_H,CASEROS,08:00:00,97.4743083004
LINEA_H,CASEROS,08:15:00,117.996062992
LINEA_H,CASEROS,08:30:00,109.150197628
LINEA_H,CASEROS,08:45:00,98.4584980237
LINEA_H,CASEROS,09:00:00,90.0119047619
LINEA_H,CASEROS,09:15:00,85.4392156863
LINEA_H,CASEROS,09:30:00,84.4330708661
LINEA_H,CASEROS,09:45:00,69.5472440945
LINEA_H,CASEROS,10:00:00,68.625984252
LINEA_H,CASEROS,10:15:00,67.1843137255
LINEA_H,CASEROS,10:30:00,66.5691699605
LINEA_H,CASEROS,10:45:00,62.374015748
LINEA_H,CASEROS,11:00:00,67.2913385827
LINEA_H,CASEROS,11:15:00,69.6377952756
LINEA_H,CASEROS,11:30:00,69.7716535433
LINEA_H,CASEROS,11:45:00,72.4488188976
LINEA_H,CASEROS,12:00:00,92.4039215686
LINEA_H,CASEROS,12:15:00,104.615686275
LINEA_H,CASEROS,12:30:00,100.224409449
LINEA_H,CASEROS,12:45:00,94.8543307087
LINEA_H,CASEROS,13:00:00,102.882352941
LINEA_H,CASEROS,13:15:00,95.1921568627
LINEA_H,CASEROS,13:30:00,98.5058823529
LINEA_H,CASEROS,13:45:00,73.9647058824
LINEA_H,CASEROS,14:00:00,115.0
LINEA_H,CASEROS,14:15:00,99.7254901961
LINEA_H,CASEROS,14:30:00,84.3070866142
LINEA_H,CASEROS,14:45:00,69.5333333333
LINEA_H,CASEROS,15:00:00,91.9333333333
LINEA_H,CASEROS,15:15:00,84.568627451
LINEA_H,CASEROS,15:30:00,73.30859375
LINEA_H,CASEROS,15:45:00,71.1019607843
LINEA_H,CASEROS,16:00:00,95.7725490196
LINEA_H,CASEROS,16:15:00,91.1796875
LINEA_H,CASEROS,16:30:00,88.46484375
LINEA_H,CASEROS,16:45:00,78.6862745098
LINEA_H,CASEROS,17:00:00,130.102362205
LINEA_H,CASEROS,17:15:00,128.301960784
